SITE_ID,GROUP_ID,VARIABLE_GROUP,VARIABLE,DATAVALUE
CL-SDF,236,GRP_VAR_INFO,VAR_INFO_DATE,201401010000
CL-SDF,236,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for TA_F, fraction between 0-1, indicating percentage of measured and good quality gapfill data"
CL-SDF,236,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
CL-SDF,237,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_F_NIGHT
CL-SDF,237,GRP_VAR_INFO,VAR_INFO_DATE,201401
CL-SDF,237,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Average nighttime TA_F, calculated from half-hourly data"
CL-SDF,237,GRP_VAR_INFO,VAR_INFO_HEIGHT,41
CL-SDF,237,GRP_VAR_INFO,VAR_INFO_MODEL,TEMP-ElectResis
CL-SDF,237,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
CL-SDF,238,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_F_NIGHT_SD
CL-SDF,238,GRP_VAR_INFO,VAR_INFO_DATE,201401
CL-SDF,238,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Standard deviation for TA_F_NIGHT, calculated from half-hourly data"
CL-SDF,238,GRP_VAR_INFO,VAR_INFO_HEIGHT,41
CL-SDF,238,GRP_VAR_INFO,VAR_INFO_MODEL,TEMP-ElectResis
CL-SDF,238,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
CL-SDF,239,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_F_NIGHT_QC
CL-SDF,239,GRP_VAR_INFO,VAR_INFO_DATE,201401010000
CL-SDF,239,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for TA_F_NIGHT, fraction between 0-1, indicating percentage of measured and good quality gapfill data"
CL-SDF,239,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
CL-SDF,240,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_F_DAY
CL-SDF,240,GRP_VAR_INFO,VAR_INFO_DATE,201401
CL-SDF,240,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Average daytime TA_F, calculated from half-hourly data"
CL-SDF,240,GRP_VAR_INFO,VAR_INFO_HEIGHT,41
CL-SDF,240,GRP_VAR_INFO,VAR_INFO_MODEL,TEMP-ElectResis
CL-SDF,240,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
CL-SDF,241,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_F_DAY_SD
CL-SDF,241,GRP_VAR_INFO,VAR_INFO_DATE,201401
CL-SDF,241,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Standard deviation for TA_F_DAY, calculated from half-hourly data"
CL-SDF,241,GRP_VAR_INFO,VAR_INFO_HEIGHT,41
CL-SDF,241,GRP_VAR_INFO,VAR_INFO_MODEL,TEMP-ElectResis
CL-SDF,241,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
CL-SDF,242,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_F_DAY_QC
CL-SDF,242,GRP_VAR_INFO,VAR_INFO_DATE,201401010000
