SITE_ID,GROUP_ID,VARIABLE_GROUP,VARIABLE,DATAVALUE
CL-SDP,262,GRP_VAR_INFO,VAR_INFO_HEIGHT,2
CL-SDP,262,GRP_VAR_INFO,VAR_INFO_MODEL,[TA] TEMP-ElectResis. [RH] RH-Capac
CL-SDP,262,GRP_VAR_INFO,VAR_INFO_UNIT,hPa
CL-SDP,263,GRP_VAR_INFO,VAR_INFO_VARNAME,VPD_F_QC
CL-SDP,263,GRP_VAR_INFO,VAR_INFO_DATE,201401010000
CL-SDP,263,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for VPD_F, fraction between 0-1, indicating percentage of measured and good quality gapfill data"
CL-SDP,263,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
CL-SDP,264,GRP_VAR_INFO,VAR_INFO_VARNAME,PA_ERA
CL-SDP,264,GRP_VAR_INFO,VAR_INFO_DATE,201401
CL-SDP,264,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Atmospheric pressure, downscaled from ERA, linearly regressed using measured only site data. Average from half-hourly data"
CL-SDP,264,GRP_VAR_INFO,VAR_INFO_HEIGHT,2
CL-SDP,264,GRP_VAR_INFO,VAR_INFO_MODEL,PRES-ElectBar
CL-SDP,264,GRP_VAR_INFO,VAR_INFO_UNIT,kPa
CL-SDP,265,GRP_VAR_INFO,VAR_INFO_VARNAME,PA_F
CL-SDP,265,GRP_VAR_INFO,VAR_INFO_DATE,201401
CL-SDP,265,GRP_VAR_INFO,VAR_INFO_DEFINITION,Atmospheric pressure consolidated from PA_F_MDS and PA_ERA. Average from half-hourly data
CL-SDP,265,GRP_VAR_INFO,VAR_INFO_HEIGHT,2
CL-SDP,265,GRP_VAR_INFO,VAR_INFO_MODEL,PRES-ElectBar
CL-SDP,265,GRP_VAR_INFO,VAR_INFO_UNIT,kPa
CL-SDP,266,GRP_VAR_INFO,VAR_INFO_VARNAME,PA_F_QC
CL-SDP,266,GRP_VAR_INFO,VAR_INFO_DATE,201401010000
CL-SDP,266,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for PA_F, fraction between 0-1, indicating percentage of measured and good quality gapfill data"
CL-SDP,266,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
CL-SDP,267,GRP_VAR_INFO,VAR_INFO_VARNAME,P_ERA
CL-SDP,267,GRP_VAR_INFO,VAR_INFO_DATE,201401
CL-SDP,267,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Precipitation, downscaled from ERA, linearly regressed using measured only site data. Average from half-hourly data"
CL-SDP,267,GRP_VAR_INFO,VAR_INFO_HEIGHT,3
CL-SDP,267,GRP_VAR_INFO,VAR_INFO_MODEL,RAIN-TipBucGauge
CL-SDP,267,GRP_VAR_INFO,VAR_INFO_UNIT,mm d-1
CL-SDP,268,GRP_VAR_INFO,VAR_INFO_VARNAME,P_F
CL-SDP,268,GRP_VAR_INFO,VAR_INFO_DATE,201401
CL-SDP,268,GRP_VAR_INFO,VAR_INFO_DEFINITION,Precipitation consolidated from P_F_MDS and P_ERA. Average from half-hourly data
CL-SDP,268,GRP_VAR_INFO,VAR_INFO_HEIGHT,3
CL-SDP,268,GRP_VAR_INFO,VAR_INFO_MODEL,RAIN-TipBucGauge
CL-SDP,268,GRP_VAR_INFO,VAR_INFO_UNIT,mm d-1
CL-SDP,269,GRP_VAR_INFO,VAR_INFO_VARNAME,P_F_QC
CL-SDP,269,GRP_VAR_INFO,VAR_INFO_DATE,201401010000
CL-SDP,269,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for P_F, fraction between 0-1, indicating percentage of measured and good quality gapfill data"
CL-SDP,269,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
CL-SDP,270,GRP_VAR_INFO,VAR_INFO_VARNAME,WS_ERA
CL-SDP,270,GRP_VAR_INFO,VAR_INFO_DATE,201401
CL-SDP,270,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Wind speed, downscaled from ERA, linearly regressed using measured only site data. Average from half-hourly data"
CL-SDP,270,GRP_VAR_INFO,VAR_INFO_HEIGHT,3
CL-SDP,270,GRP_VAR_INFO,VAR_INFO_MODEL,SA-Campbell CSAT-3
CL-SDP,270,GRP_VAR_INFO,VAR_INFO_UNIT,m s-1
CL-SDP,271,GRP_VAR_INFO,VAR_INFO_VARNAME,WS_F
CL-SDP,271,GRP_VAR_INFO,VAR_INFO_DATE,201401
CL-SDP,271,GRP_VAR_INFO,VAR_INFO_DEFINITION,Wind speed consolidated from WS_F_MDS and WS_ERA. Average from half-hourly data
CL-SDP,271,GRP_VAR_INFO,VAR_INFO_HEIGHT,3
CL-SDP,271,GRP_VAR_INFO,VAR_INFO_MODEL,SA-Campbell CSAT-3
CL-SDP,271,GRP_VAR_INFO,VAR_INFO_UNIT,m s-1
CL-SDP,272,GRP_VAR_INFO,VAR_INFO_VARNAME,WS_F_QC
CL-SDP,272,GRP_VAR_INFO,VAR_INFO_DATE,201401010000
CL-SDP,272,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for WS_F, fraction between 0-1, indicating percentage of measured and good quality gapfill data"
CL-SDP,272,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
CL-SDP,273,GRP_VAR_INFO,VAR_INFO_VARNAME,USTAR
CL-SDP,273,GRP_VAR_INFO,VAR_INFO_DATE,201401
CL-SDP,273,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Friction velocity, average from half-hourly data (only days with more than 50% records available)"
CL-SDP,273,GRP_VAR_INFO,VAR_INFO_HEIGHT,3
CL-SDP,273,GRP_VAR_INFO,VAR_INFO_MODEL,SA-Campbell CSAT-3
CL-SDP,273,GRP_VAR_INFO,VAR_INFO_UNIT,m s-1
CL-SDP,274,GRP_VAR_INFO,VAR_INFO_VARNAME,USTAR_QC
CL-SDP,274,GRP_VAR_INFO,VAR_INFO_DATE,201401010000
