SITE_ID,GROUP_ID,VARIABLE_GROUP,VARIABLE,DATAVALUE
AR-CCg,238,GRP_VAR_INFO,VAR_INFO_MODEL,SA-Campbell CSAT-3
AR-CCg,238,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
AR-CCg,239,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_F_NIGHT_QC
AR-CCg,239,GRP_VAR_INFO,VAR_INFO_DATE,201801010000
AR-CCg,239,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for TA_F_NIGHT, fraction between 0-1, indicating percentage of measured and good quality gapfill data"
AR-CCg,239,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
AR-CCg,240,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_F_DAY
AR-CCg,240,GRP_VAR_INFO,VAR_INFO_DATE,20180101
AR-CCg,240,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Average daytime TA_F, calculated from half-hourly data"
AR-CCg,240,GRP_VAR_INFO,VAR_INFO_HEIGHT,4.5
AR-CCg,240,GRP_VAR_INFO,VAR_INFO_MODEL,SA-Campbell CSAT-3
AR-CCg,240,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
AR-CCg,241,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_F_DAY_SD
AR-CCg,241,GRP_VAR_INFO,VAR_INFO_DATE,20180101
AR-CCg,241,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Standard deviation for TA_F_DAY, calculated from half-hourly data"
AR-CCg,241,GRP_VAR_INFO,VAR_INFO_HEIGHT,4.5
AR-CCg,241,GRP_VAR_INFO,VAR_INFO_MODEL,SA-Campbell CSAT-3
AR-CCg,241,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
AR-CCg,242,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_F_DAY_QC
AR-CCg,242,GRP_VAR_INFO,VAR_INFO_DATE,201801010000
AR-CCg,242,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for TA_F_DAY, fraction between 0-1, indicating percentage of measured and good quality gapfill data"
AR-CCg,242,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
